序號,答案
20240324090010,267.13
20240324091010,242.64
20240324092010,376.38
20240324093010,571.78
20240324094010,729.18
20240324095010,980.95
20240324100010,1078.06
20240324101010,1120.16
20240324102010,1191.75
20240324103010,1200.88
20240324104010,1326.81
20240324105010,1504.73
20240324110010,1670.81
20240324111010,1527.05
20240324112010,1541.21
20240324113010,1372.35
20240324114010,1476.01
20240324115010,1601.27
20240324120010,1357.75
20240324121010,1636.44
20240324122010,1813.06
20240324123010,1460.41
20240324124010,1201.57
20240324125010,1249.48
20240324130010,657.29
20240324131010,989.38
20240324132010,1386.19
20240324133010,1143.56
20240324134010,1047.65
20240324135010,1010.43
20240324140010,1261.82
20240324141010,858.7
20240324142010,1266.91
20240324143010,1049.42
20240324144010,703.22
20240324145010,26.97
20240324150010,9.86
20240324151010,13.09
20240324152010,6.64
20240324153010,15.95
20240324154010,43.69
20240324155010,85.36
20240324160010,63.63
20240324161010,17.47
20240324162010,3.68
20240324163010,4.22
20240324164010,4.24
20240324165010,2.97
20240412090010,288.99
20240412091010,380.49
20240412092010,447.27
20240412093010,517.1
20240412094010,621.69
20240412095010,701.28
20240412100010,776.2
20240412101010,870.27
20240412102010,909.35
20240412103010,1045.69
20240412104010,1085.9
20240412105010,994.49
20240412110010,1177.2
20240412111010,1167.93
20240412112010,1360.13
20240412113010,1176.99
20240412114010,1183.48
20240412115010,1073.86
20240412120010,795.9
20240412121010,974.14
20240412122010,787.41
20240412123010,629.26
20240412124010,444.71
20240412125010,317.78
20240412130010,277.81
20240412131010,267.92
20240412132010,248.28
20240412133010,353.92
20240412134010,400.58
20240412135010,181.23
20240412140010,172.61
20240412141010,77.77
20240412142010,50.31
20240412143010,52.66
20240412144010,38.54
20240412145010,25.15
20240412150010,16.33
20240412151010,13.35
20240412152010,16.71
20240412153010,2.09
20240412154010,10.13
20240412155010,8.72
20240412160010,14.28
20240412161010,7.98
20240412162010,5.17
20240412163010,4.53
20240412164010,3.99
20240412165010,3.76
20240419090010,56.2
20240419091010,56.55
20240419092010,61.03
20240419093010,84.96
20240419094010,105.21
20240419095010,116.97
20240419100010,143.41
20240419101010,221.34
20240419102010,239.19
20240419103010,249.11
20240419104010,205.6
20240419105010,186.11
20240419110010,241.4
20240419111010,216.04
20240419112010,157.5
20240419113010,134.72
20240419114010,228.61
20240419115010,253.84
20240419120010,263.23
20240419121010,174.53
20240419122010,201.94
20240419123010,123.34
20240419124010,106.17
20240419125010,132.53
20240419130010,134.77
20240419131010,78.22
20240419132010,50.38
20240419133010,26.53
20240419134010,15.86
20240419135010,10.93
20240419140010,16.12
20240419141010,6.42
20240419142010,5.53
20240419143010,2.98
20240419144010,2.35
20240419145010,5.79
20240419150010,3.14
20240419151010,3.48
20240419152010,5.53
20240419153010,4.82
20240419154010,4.52
20240419155010,3.0
20240419160010,2.28
20240419161010,1.82
20240419162010,1.51
20240419163010,1.28
20240419164010,1.47
20240419165010,1.22
20240515090010,327.03
20240515091010,397.9
20240515092010,468.81
20240515093010,524.74
20240515094010,577.02
20240515095010,498.79
20240515100010,631.74
20240515101010,675.96
20240515102010,733.28
20240515103010,914.23
20240515104010,1012.61
20240515105010,939.06
20240515110010,1084.17
20240515111010,867.56
20240515112010,959.87
20240515113010,957.96
20240515114010,1019.05
20240515115010,822.42
20240515120010,881.65
20240515121010,1074.38
20240515122010,1118.99
20240515123010,1038.02
20240515124010,549.04
20240515125010,559.76
20240515130010,499.49
20240515131010,592.82
20240515132010,612.74
20240515133010,410.65
20240515134010,80.07
20240515135010,327.47
20240515140010,180.77
20240515141010,52.45
20240515142010,16.93
20240515143010,20.47
20240515144010,35.96
20240515145010,33.0
20240515150010,34.41
20240515151010,23.45
20240515152010,17.85
20240515153010,15.87
20240515154010,16.57
20240515155010,15.83
20240515160010,14.42
20240515161010,14.3
20240515162010,8.4
20240515163010,4.38
20240515164010,4.49
20240515165010,1.78
20240526090010,40.86
20240526091010,57.2
20240526092010,138.92
20240526093010,380.03
20240526094010,361.43
20240526095010,296.08
20240526100010,257.2
20240526101010,212.78
20240526102010,87.5
20240526103010,85.3
20240526104010,189.97
20240526105010,160.5
20240526110010,258.19
20240526111010,198.65
20240526112010,134.78
20240526113010,91.97
20240526114010,87.02
20240526115010,118.19
20240526120010,95.68
20240526121010,89.13
20240526122010,83.67
20240526123010,59.73
20240526124010,50.5
20240526125010,37.44
20240526130010,28.53
20240526131010,34.34
20240526132010,32.47
20240526133010,37.38
20240526134010,23.03
20240526135010,21.33
20240526140010,27.48
20240526141010,30.01
20240526142010,25.1
20240526143010,28.45
20240526144010,33.64
20240526145010,45.6
20240526150010,18.85
20240526151010,20.77
20240526152010,20.91
20240526153010,16.41
20240526154010,14.25
20240526155010,14.71
20240526160010,14.36
20240526161010,15.09
20240526162010,10.99
20240526163010,6.77
20240526164010,5.06
20240526165010,5.58
20240617090010,33.37
20240617091010,42.94
20240617092010,57.58
20240617093010,65.87
20240617094010,93.05
20240617095010,100.94
20240617100010,99.12
20240617101010,122.95
20240617102010,127.07
20240617103010,211.01
20240617104010,132.84
20240617105010,101.89
20240617110010,163.23
20240617111010,266.68
20240617112010,85.09
20240617113010,156.79
20240617114010,104.82
20240617115010,102.02
20240617120010,115.86
20240617121010,87.69
20240617122010,235.92
20240617123010,240.8
20240617124010,147.65
20240617125010,89.39
20240617130010,75.33
20240617131010,125.31
20240617132010,142.37
20240617133010,121.43
20240617134010,118.37
20240617135010,114.65
20240617140010,102.44
20240617141010,104.21
20240617142010,91.38
20240617143010,67.07
20240617144010,64.46
20240617145010,61.08
20240617150010,57.97
20240617151010,32.48
20240617152010,23.75
20240617153010,19.86
20240617154010,16.69
20240617155010,18.13
20240617160010,13.05
20240617161010,9.94
20240617162010,7.68
20240617163010,6.01
20240617164010,1.48
20240617165010,2.44
20240630090010,411.19
20240630091010,495.04
20240630092010,519.38
20240630093010,574.85
20240630094010,519.71
20240630095010,428.54
20240630100010,603.09
20240630101010,798.18
20240630102010,892.66
20240630103010,1146.52
20240630104010,1146.78
20240630105010,1419.83
20240630110010,1175.74
20240630111010,1364.23
20240630112010,1223.07
20240630113010,907.54
20240630114010,1147.92
20240630115010,1253.29
20240630120010,979.02
20240630121010,954.0
20240630122010,1108.9
20240630123010,853.72
20240630124010,170.03
20240630125010,215.25
20240630130010,36.58
20240630131010,58.37
20240630132010,77.62
20240630133010,162.94
20240630134010,61.14
20240630135010,197.32
20240630140010,196.23
20240630141010,107.67
20240630142010,202.07
20240630143010,105.19
20240630144010,46.57
20240630145010,67.54
20240630150010,85.67
20240630151010,15.91
20240630152010,48.71
20240630153010,38.13
20240630154010,70.61
20240630155010,58.68
20240630160010,19.1
20240630161010,2.65
20240630162010,4.3
20240630163010,5.54
20240630164010,1.75
20240630165010,0
20240714090010,409.23
20240714091010,498.66
20240714092010,575.09
20240714093010,678.7
20240714094010,763.52
20240714095010,858.63
20240714100010,966.52
20240714101010,974.04
20240714102010,922.33
20240714103010,1150.77
20240714104010,1052.87
20240714105010,1381.56
20240714110010,1282.92
20240714111010,1456.39
20240714112010,1432.1
20240714113010,1524.1
20240714114010,1536.26
20240714115010,1346.26
20240714120010,1501.66
20240714121010,1572.42
20240714122010,1683.13
20240714123010,1685.49
20240714124010,1448.92
20240714125010,375.47
20240714130010,30.08
20240714131010,43.06
20240714132010,14.91
20240714133010,56.97
20240714134010,22.62
20240714135010,0
20240714140010,5.22
20240714141010,0
20240714142010,44.58
20240714143010,24.22
20240714144010,2.34
20240714145010,56.72
20240714150010,29.4
20240714151010,11.59
20240714152010,0
20240714153010,0
20240714154010,78.15
20240714155010,141.88
20240714160010,6.19
20240714161010,14.25
20240714162010,12.71
20240714163010,7.99
20240714164010,8.86
20240714165010,11.94
20240718090010,429.22
20240718091010,498.3
20240718092010,589.44
20240718093010,704.82
20240718094010,757.04
20240718095010,874.92
20240718100010,947.73
20240718101010,1017.3
20240718102010,1129.62
20240718103010,1129.49
20240718104010,1305.38
20240718105010,1450.32
20240718110010,1437.86
20240718111010,1484.98
20240718112010,1448.44
20240718113010,1621.54
20240718114010,1512.97
20240718115010,1570.5
20240718120010,1682.48
20240718121010,1735.68
20240718122010,1744.01
20240718123010,1716.97
20240718124010,1685.12
20240718125010,1068.8
20240718130010,65.95
20240718131010,57.14
20240718132010,38.68
20240718133010,38.43
20240718134010,23.51
20240718135010,12.56
20240718140010,1.17
20240718141010,0
20240718142010,0
20240718143010,30.99
20240718144010,0
20240718145010,0
20240718150010,61.63
20240718151010,14.07
20240718152010,22.61
20240718153010,40.55
20240718154010,69.01
20240718155010,70.17
20240718160010,25.89
20240718161010,27.07
20240718162010,8.27
20240718163010,7.39
20240718164010,6.7
20240718165010,3.03
20240720090010,389.03
20240720091010,490.43
20240720092010,565.85
20240720093010,697.79
20240720094010,695.79
20240720095010,844.46
20240720100010,901.96
20240720101010,899.08
20240720102010,990.89
20240720103010,1144.68
20240720104010,1211.05
20240720105010,1450.05
20240720110010,1411.02
20240720111010,1441.94
20240720112010,1499.78
20240720113010,1601.37
20240720114010,1492.48
20240720115010,1674.13
20240720120010,1821.02
20240720121010,1537.16
20240720122010,1515.96
20240720123010,1585.92
20240720124010,1330.36
20240720125010,940.61
20240720130010,336.61
20240720131010,127.11
20240720132010,0
20240720133010,93.1
20240720134010,137.39
20240720135010,111.07
20240720140010,59.19
20240720141010,98.2
20240720142010,0
20240720143010,69.34
20240720144010,0
20240720145010,25.36
20240720150010,43.01
20240720151010,15.52
20240720152010,5.88
20240720153010,10.76
20240720154010,20.2
20240720155010,16.37
20240720160010,2.08
20240720161010,0
20240720162010,1.45
20240720163010,10.14
20240720164010,5.8
20240720165010,6.78
20240322090011,197.4
20240322091011,236.61
20240322092011,120.97
20240322093011,174.42
20240322094011,273.58
20240322095011,451.18
20240322100011,479.88
20240322101011,564.34
20240322102011,509.08
20240322103011,395.56
20240322104011,409.74
20240322105011,729.0
20240322110011,873.94
20240322111011,756.78
20240322112011,503.57
20240322113011,303.37
20240322114011,124.56
20240322115011,41.63
20240322120011,82.99
20240322121011,42.74
20240322122011,60.88
20240322123011,52.59
20240322124011,9.0
20240322125011,76.56
20240322130011,97.41
20240322131011,0
20240322132011,40.39
20240322133011,2.32
20240322134011,2.64
20240322135011,11.26
20240322140011,12.92
20240322141011,0
20240322142011,1.56
20240322143011,0
20240322144011,0.4
20240322145011,3.56
20240322150011,5.97
20240322151011,6.87
20240322152011,5.05
20240322153011,2.19
20240322154011,1.92
20240322155011,0.96
20240322160011,0.38
20240322161011,0.58
20240322162011,0.34
20240322163011,0
20240322164011,0
20240322165011,0
20240327090011,14.58
20240327091011,17.34
20240327092011,35.47
20240327093011,17.0
20240327094011,84.17
20240327095011,148.08
20240327100011,170.3
20240327101011,218.98
20240327102011,304.27
20240327103011,318.36
20240327104011,382.26
20240327105011,293.31
20240327110011,63.61
20240327111011,58.39
20240327112011,169.86
20240327113011,130.5
20240327114011,63.53
20240327115011,31.77
20240327120011,29.7
20240327121011,8.73
20240327122011,0
20240327123011,0.83
20240327124011,10.31
20240327125011,2.74
20240327130011,11.81
20240327131011,15.0
20240327132011,5.57
20240327133011,0
20240327134011,0
20240327135011,0
20240327140011,0
20240327141011,0
20240327142011,0
20240327143011,0.52
20240327144011,1.38
20240327145011,2.59
20240327150011,1.49
20240327151011,1.51
20240327152011,0.26
20240327153011,0.34
20240327154011,1.09
20240327155011,1.1
20240327160011,0.19
20240327161011,0.34
20240327162011,0.28
20240327163011,0.17
20240327164011,0.13
20240327165011,0.02
20240413090011,210.42
20240413091011,214.09
20240413092011,158.21
20240413093011,137.43
20240413094011,243.45
20240413095011,576.97
20240413100011,690.73
20240413101011,641.42
20240413102011,350.91
20240413103011,202.02
20240413104011,17.67
20240413105011,21.49
20240413110011,451.27
20240413111011,310.68
20240413112011,592.89
20240413113011,182.32
20240413114011,0
20240413115011,17.25
20240413120011,0
20240413121011,0
20240413122011,0
20240413123011,44.45
20240413124011,58.56
20240413125011,0
20240413130011,0
20240413131011,0.68
20240413132011,0
20240413133011,0
20240413134011,0
20240413135011,0
20240413140011,0
20240413141011,0
20240413142011,0
20240413143011,0
20240413144011,0
20240413145011,0
20240413150011,0
20240413151011,0
20240413152011,0
20240413153011,0
20240413154011,0
20240413155011,0
20240413160011,0.84
20240413161011,1.75
20240413162011,0.54
20240413163011,0.07
20240413164011,0
20240413165011,0
20240426090011,0
20240426091011,0
20240426092011,0
20240426093011,0
20240426094011,65.54
20240426095011,265.2
20240426100011,236.8
20240426101011,32.28
20240426102011,0
20240426103011,0
20240426104011,0
20240426105011,0
20240426110011,0
20240426111011,0
20240426112011,0
20240426113011,8.26
20240426114011,7.23
20240426115011,2.29
20240426120011,4.53
20240426121011,7.54
20240426122011,5.13
20240426123011,0
20240426124011,2.53
20240426125011,0
20240426130011,3.68
20240426131011,3.22
20240426132011,3.4
20240426133011,5.89
20240426134011,5.42
20240426135011,0
20240426140011,0
20240426141011,0
20240426142011,0
20240426143011,0
20240426144011,0.03
20240426145011,3.5
20240426150011,3.18
20240426151011,3.08
20240426152011,1.5
20240426153011,1.13
20240426154011,0.95
20240426155011,2.74
20240426160011,3.25
20240426161011,0.48
20240426162011,0.47
20240426163011,0.54
20240426164011,1.02
20240426165011,0.89
20240606090011,161.12
20240606091011,438.99
20240606092011,28.45
20240606093011,0
20240606094011,14.74
20240606095011,0
20240606100011,0
20240606101011,0
20240606102011,0
20240606103011,15.61
20240606104011,0.25
20240606105011,0
20240606110011,0
20240606111011,26.42
20240606112011,24.24
20240606113011,70.33
20240606114011,102.62
20240606115011,168.51
20240606120011,148.49
20240606121011,16.4
20240606122011,143.61
20240606123011,239.28
20240606124011,266.9
20240606125011,184.94
20240606130011,48.27
20240606131011,0
20240606132011,0
20240606133011,0
20240606134011,28.2
20240606135011,41.09
20240606140011,65.65
20240606141011,59.47
20240606142011,22.03
20240606143011,8.51
20240606144011,1.94
20240606145011,13.33
20240606150011,5.05
20240606151011,0
20240606152011,0
20240606153011,0
20240606154011,2.19
20240606155011,3.47
20240606160011,1.67
20240606161011,0.16
20240606162011,0.82
20240606163011,0.25
20240606164011,0.5
20240606165011,0.31
20240712090011,0.64
20240712091011,0
20240712092011,0
20240712093011,3.89
20240712094011,0.72
20240712095011,0
20240712100011,73.3
20240712101011,0
20240712102011,8.58
20240712103011,0
20240712104011,110.87
20240712105011,50.67
20240712110011,0
20240712111011,0.12
20240712112011,0
20240712113011,0
20240712114011,0
20240712115011,11.03
20240712120011,383.64
20240712121011,285.05
20240712122011,105.56
20240712123011,7.43
20240712124011,42.65
20240712125011,35.72
20240712130011,48.8
20240712131011,78.35
20240712132011,39.29
20240712133011,23.65
20240712134011,28.53
20240712135011,79.79
20240712140011,58.75
20240712141011,24.79
20240712142011,84.48
20240712143011,71.64
20240712144011,2.21
20240712145011,39.02
