LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction,angle,story,DNI,DHI
6,2024-05-20 05:40:00,1.72,21.32,70.65,5.96,0.06,0.0,24.0,0.24,208,5,91.46,10.48
6,2024-05-20 05:41:00,1.96,22.15,70.75,6.17,0.06,0.0,24.0,0.24,208,5,93.23,10.66
6,2024-05-20 05:42:00,2.06,22.98,70.84,6.38,0.06,0.0,24.0,0.24,208,5,94.99,10.84
6,2024-05-20 05:43:00,2.31,23.8,70.93,6.59,0.06,0.0,24.0,0.24,208,5,96.76,11.03
6,2024-05-20 05:44:00,2.53,24.63,71.03,6.8,0.06,0.0,24.0,0.24,208,5,98.53,11.21
6,2024-05-20 05:45:00,2.62,25.46,71.12,7.02,0.06,0.0,24.0,0.24,208,5,100.29,11.39
6,2024-05-20 05:46:00,2.68,26.29,71.21,7.23,0.06,0.0,24.0,0.24,208,5,102.06,11.57
6,2024-05-20 05:47:00,2.89,27.12,71.3,7.44,0.06,0.0,24.0,0.24,208,5,103.83,11.75
6,2024-05-20 05:48:00,3.03,27.94,71.4,7.66,0.06,0.0,24.0,0.24,208,5,105.6,11.94
6,2024-05-20 05:49:00,3.06,28.77,71.49,7.87,0.06,0.0,24.0,0.24,208,5,107.36,12.12
6,2024-05-20 05:50:00,3.28,29.6,71.58,8.09,0.06,0.0,24.0,0.24,208,5,109.13,12.3
6,2024-05-20 05:51:00,3.42,30.43,71.67,8.3,0.06,0.0,24.0,0.24,208,5,110.9,12.48
6,2024-05-20 05:52:00,3.49,31.25,71.76,8.51,0.06,0.0,24.0,0.24,208,5,112.66,12.67
6,2024-05-20 05:53:00,3.72,32.08,71.85,8.73,0.06,0.0,24.0,0.24,208,5,114.43,12.85
6,2024-05-20 05:54:00,3.82,32.91,71.94,8.94,0.06,0.0,24.0,0.24,208,5,116.2,13.03
6,2024-05-20 05:55:00,4.26,33.74,72.03,9.16,0.06,0.0,24.0,0.24,208,5,117.96,13.22
6,2024-05-20 05:56:00,4.54,34.56,72.12,9.37,0.06,0.0,24.0,0.24,208,5,119.73,13.4
6,2024-05-20 05:57:00,4.73,35.39,72.21,9.59,0.06,0.0,24.0,0.24,208,5,121.5,13.58
6,2024-05-20 05:58:00,5.1,36.22,72.3,9.81,0.06,0.0,24.0,0.24,208,5,123.27,13.76
6,2024-05-20 05:59:00,5.24,37.04,72.39,10.02,0.06,0.0,24.0,0.24,208,5,125.03,13.95
6,2024-05-20 06:00:00,5.69,37.87,72.48,10.24,0.06,0.0,24.1,0.24,208,5,126.8,14.13
6,2024-05-20 06:01:00,6.1,38.8,72.57,10.45,0.06,0.0,24.1,0.24,208,5,127.84,14.26
6,2024-05-20 06:02:00,6.34,39.74,72.66,10.67,0.06,0.0,24.1,0.24,208,5,128.88,14.39
6,2024-05-20 06:03:00,7.12,40.67,72.75,10.89,0.06,0.0,24.1,0.24,208,5,129.92,14.52
6,2024-05-20 06:04:00,7.36,41.61,72.84,11.1,0.06,0.0,24.1,0.24,208,5,130.96,14.65
6,2024-05-20 06:05:00,7.42,42.54,72.92,11.32,0.06,0.0,24.1,0.24,208,5,132.0,14.78
6,2024-05-20 06:06:00,7.49,43.48,73.01,11.54,0.06,0.0,24.1,0.24,208,5,133.03,14.91
6,2024-05-20 06:07:00,7.78,44.42,73.1,11.75,0.06,0.0,24.1,0.24,208,5,134.07,15.04
6,2024-05-20 06:08:00,7.83,45.35,73.19,11.97,0.06,0.0,24.1,0.24,208,5,135.11,15.17
6,2024-05-20 06:09:00,7.92,46.28,73.27,12.19,0.06,0.0,24.1,0.24,208,5,136.15,15.3
6,2024-05-20 06:10:00,8.02,47.22,73.36,12.41,0.11,0.1,24.3,2.67,208,5,137.19,15.43
6,2024-05-20 06:11:00,8.46,48.16,73.45,12.62,0.11,0.1,24.3,2.67,208,5,138.23,15.56
6,2024-05-20 06:12:00,8.68,49.09,73.54,12.84,0.11,0.1,24.3,2.67,208,5,139.27,15.69
6,2024-05-20 06:13:00,9.82,50.03,73.62,13.06,0.11,0.1,24.3,2.67,208,5,140.31,15.82
6,2024-05-20 06:14:00,10.54,50.96,73.71,13.28,0.11,0.1,24.3,2.67,208,5,141.35,15.95
6,2024-05-20 06:15:00,11.26,51.9,73.8,13.5,0.11,0.1,24.3,2.67,208,5,142.38,16.08
6,2024-05-20 06:16:00,11.95,52.84,73.88,13.72,0.11,0.1,24.3,2.67,208,5,143.42,16.21
6,2024-05-20 06:17:00,12.55,53.77,73.97,13.93,0.11,0.1,24.3,2.67,208,5,144.46,16.34
6,2024-05-20 06:18:00,12.65,54.71,74.05,14.15,0.11,0.1,24.3,2.67,208,5,145.5,16.47
6,2024-05-20 06:19:00,12.65,55.64,74.14,14.37,0.11,0.1,24.3,2.67,208,5,146.54,16.6
6,2024-05-20 06:20:00,12.72,56.58,74.22,14.59,0.15,0.1,24.3,2.67,208,5,147.58,16.73
6,2024-05-20 06:21:00,12.76,57.52,74.31,14.81,0.15,0.1,24.3,2.67,208,5,148.62,16.86
6,2024-05-20 06:22:00,12.92,58.45,74.39,15.03,0.15,0.1,24.3,2.67,208,5,149.66,16.99
6,2024-05-20 06:23:00,13.55,59.38,74.48,15.25,0.15,0.1,24.3,2.67,208,5,150.7,17.12
6,2024-05-20 06:24:00,14.26,60.32,74.56,15.47,0.15,0.1,24.3,2.67,208,5,151.74,17.25
6,2024-05-20 06:25:00,14.52,61.26,74.65,15.69,0.15,0.1,24.3,2.67,208,5,152.78,17.38
6,2024-05-20 06:26:00,15.63,62.19,74.73,15.91,0.15,0.1,24.3,2.67,208,5,153.81,17.51
6,2024-05-20 06:27:00,16.01,63.13,74.82,16.13,0.15,0.1,24.3,2.67,208,5,154.85,17.64
6,2024-05-20 06:28:00,16.77,64.06,74.9,16.35,0.15,0.1,24.3,2.67,208,5,155.89,17.77
6,2024-05-20 06:29:00,17.65,65.0,74.99,16.57,0.15,0.1,24.3,2.67,208,5,156.93,17.9
6,2024-05-20 06:30:00,18.66,65.93,75.07,16.79,0.2,0.2,24.3,5.1,208,5,157.97,18.03
6,2024-05-20 06:31:00,19.54,66.9,75.15,17.01,0.2,0.2,24.3,5.1,208,5,158.67,18.13
6,2024-05-20 06:32:00,19.71,67.87,75.24,17.23,0.2,0.2,24.3,5.1,208,5,159.37,18.23
6,2024-05-20 06:33:00,19.49,68.84,75.32,17.45,0.2,0.2,24.3,5.1,208,5,160.06,18.33
6,2024-05-20 06:34:00,18.94,69.81,75.4,17.67,0.2,0.2,24.3,5.1,208,5,160.76,18.43
6,2024-05-20 06:35:00,19.45,70.78,75.49,17.89,0.2,0.2,24.3,5.1,208,5,161.46,18.54
6,2024-05-20 06:36:00,19.79,71.76,75.57,18.11,0.2,0.2,24.3,5.1,208,5,162.16,18.64
6,2024-05-20 06:37:00,20.69,72.73,75.65,18.33,0.2,0.2,24.3,5.1,208,5,162.86,18.74
6,2024-05-20 06:38:00,22.46,73.7,75.73,18.55,0.2,0.2,24.3,5.1,208,5,163.55,18.84
6,2024-05-20 06:39:00,23.83,74.67,75.82,18.77,0.2,0.2,24.3,5.1,208,5,164.25,18.94
6,2024-05-20 06:40:00,26.02,75.64,75.9,18.99,0.24,0.2,24.4,5.12,208,5,164.95,19.04
6,2024-05-20 06:41:00,27.6,76.61,75.98,19.21,0.24,0.2,24.4,5.12,208,5,165.65,19.14
6,2024-05-20 06:42:00,28.06,77.58,76.06,19.43,0.24,0.2,24.4,5.12,208,5,166.35,19.24
6,2024-05-20 06:43:00,28.26,78.55,76.15,19.65,0.24,0.2,24.4,5.12,208,5,167.05,19.35
6,2024-05-20 06:44:00,29.27,79.52,76.23,19.88,0.24,0.2,24.4,5.12,208,5,167.75,19.45
6,2024-05-20 06:45:00,30.53,80.49,76.31,20.1,0.24,0.2,24.4,5.12,208,5,168.44,19.55
6,2024-05-20 06:46:00,32.72,81.46,76.39,20.32,0.24,0.2,24.4,5.12,208,5,169.14,19.65
6,2024-05-20 06:47:00,35.12,82.43,76.47,20.54,0.24,0.2,24.4,5.12,208,5,169.84,19.75
6,2024-05-20 06:48:00,37.93,83.4,76.55,20.76,0.24,0.2,24.4,5.12,208,5,170.54,19.86
6,2024-05-20 06:49:00,41.97,84.37,76.64,20.98,0.24,0.2,24.4,5.12,208,5,171.24,19.96
6,2024-05-20 06:50:00,44.93,85.34,76.72,21.2,0.29,0.3,24.6,7.63,208,5,171.94,20.06
6,2024-05-20 06:51:00,47.71,86.31,76.8,21.43,0.29,0.3,24.6,7.63,208,5,172.64,20.16
6,2024-05-20 06:52:00,50.92,87.28,76.88,21.65,0.29,0.3,24.6,7.63,208,5,173.34,20.26
6,2024-05-20 06:53:00,55.58,88.25,76.96,21.87,0.29,0.3,24.6,7.63,208,5,174.03,20.36
6,2024-05-20 06:54:00,61.86,89.22,77.04,22.09,0.29,0.3,24.6,7.63,208,5,174.73,20.46
6,2024-05-20 06:55:00,68.58,90.2,77.12,22.32,0.29,0.3,24.6,7.63,208,5,175.43,20.56
6,2024-05-20 06:56:00,73.06,91.17,77.2,22.54,0.29,0.3,24.6,7.63,208,5,176.13,20.67
6,2024-05-20 06:57:00,79.73,92.14,77.28,22.76,0.29,0.3,24.6,7.63,208,5,176.83,20.77
6,2024-05-20 06:58:00,84.11,93.11,77.36,22.98,0.29,0.3,24.6,7.63,208,5,177.52,20.87
6,2024-05-20 06:59:00,88.28,94.08,77.44,23.21,0.29,0.3,24.6,7.63,208,5,178.22,20.97
6,2024-05-20 07:00:00,90.35,95.05,77.52,23.43,0.33,0.4,24.9,10.21,208,5,178.92,21.07
6,2024-05-20 07:01:00,90.53,96.01,77.6,23.65,0.33,0.4,24.9,10.21,208,5,179.42,21.15
6,2024-05-20 07:02:00,88.81,96.98,77.68,23.87,0.33,0.4,24.9,10.21,208,5,179.93,21.23
6,2024-05-20 07:03:00,87.75,97.94,77.76,24.1,0.33,0.4,24.9,10.21,208,5,180.43,21.32
6,2024-05-20 07:04:00,83.94,98.91,77.84,24.32,0.33,0.4,24.9,10.21,208,5,180.94,21.4
6,2024-05-20 07:05:00,76.59,99.87,77.92,24.54,0.33,0.4,24.9,10.21,208,5,181.44,21.48
6,2024-05-20 07:06:00,69.83,100.83,78.0,24.77,0.33,0.4,24.9,10.21,208,5,181.94,21.56
6,2024-05-20 07:07:00,65.36,101.8,78.08,24.99,0.33,0.4,24.9,10.21,208,5,182.45,21.64
6,2024-05-20 07:08:00,60.59,102.76,78.16,25.21,0.33,0.4,24.9,10.21,208,5,182.95,21.73
6,2024-05-20 07:09:00,58.69,103.73,78.24,25.43,0.33,0.4,24.9,10.21,208,5,183.46,21.81
6,2024-05-20 07:10:00,55.94,104.69,78.32,25.66,0.36,0.5,25.1,12.8,208,5,183.96,21.89
6,2024-05-20 07:11:00,54.23,105.65,78.4,25.88,0.36,0.5,25.1,12.8,208,5,184.46,21.97
6,2024-05-20 07:12:00,52.71,106.62,78.48,26.11,0.36,0.5,25.1,12.8,208,5,184.97,22.05
6,2024-05-20 07:13:00,52.5,107.58,78.56,26.33,0.36,0.5,25.1,12.8,208,5,185.47,22.13
6,2024-05-20 07:14:00,54.1,108.55,78.64,26.55,0.36,0.5,25.1,12.8,208,5,185.98,22.21
6,2024-05-20 07:15:00,56.8,109.51,78.71,26.78,0.36,0.5,25.1,12.8,208,5,186.48,22.3
6,2024-05-20 07:16:00,60.01,110.47,78.79,27.0,0.36,0.5,25.1,12.8,208,5,186.98,22.38
6,2024-05-20 07:17:00,62.6,111.44,78.87,27.22,0.36,0.5,25.1,12.8,208,5,187.49,22.46
6,2024-05-20 07:18:00,65.97,112.4,78.95,27.45,0.36,0.5,25.1,12.8,208,5,187.99,22.54
6,2024-05-20 07:19:00,68.95,113.37,79.03,27.67,0.36,0.5,25.1,12.8,208,5,188.5,22.62
6,2024-05-20 07:20:00,70.72,114.33,79.11,27.9,0.4,0.6,25.3,15.43,208,5,189.0,22.7
6,2024-05-20 07:21:00,71.04,115.29,79.19,28.12,0.4,0.6,25.3,15.43,208,5,189.5,22.78
6,2024-05-20 07:22:00,71.26,116.26,79.27,28.34,0.4,0.6,25.3,15.43,208,5,190.01,22.86
6,2024-05-20 07:23:00,70.94,117.22,79.34,28.57,0.4,0.6,25.3,15.43,208,5,190.51,22.95
6,2024-05-20 07:24:00,70.56,118.19,79.42,28.79,0.4,0.6,25.3,15.43,208,5,191.02,23.03
6,2024-05-20 07:25:00,68.95,119.15,79.5,29.02,0.4,0.6,25.3,15.43,208,5,191.52,23.11
6,2024-05-20 07:26:00,67.08,120.11,79.58,29.24,0.4,0.6,25.3,15.43,208,5,192.02,23.19
6,2024-05-20 07:27:00,65.15,121.08,79.66,29.47,0.4,0.6,25.3,15.43,208,5,192.53,23.27
6,2024-05-20 07:28:00,62.75,122.04,79.74,29.69,0.4,0.6,25.3,15.43,208,5,193.03,23.36
6,2024-05-20 07:29:00,62.01,123.01,79.81,29.91,0.4,0.6,25.3,15.43,208,5,193.54,23.44
6,2024-05-20 07:30:00,61.72,123.97,79.89,30.14,0.44,0.7,25.4,18.03,208,5,194.04,23.52
6,2024-05-20 07:31:00,61.86,124.9,79.97,30.36,0.44,0.7,25.4,18.03,208,5,194.42,23.59
6,2024-05-20 07:32:00,62.31,125.82,80.05,30.59,0.44,0.7,25.4,18.03,208,5,194.79,23.65
6,2024-05-20 07:33:00,63.84,126.74,80.13,30.81,0.44,0.7,25.4,18.03,208,5,195.17,23.72
6,2024-05-20 07:34:00,65.51,127.67,80.2,31.04,0.44,0.7,25.4,18.03,208,5,195.54,23.79
6,2024-05-20 07:35:00,67.24,128.6,80.28,31.26,0.44,0.7,25.4,18.03,208,5,195.92,23.86
6,2024-05-20 07:36:00,69.2,129.52,80.36,31.49,0.44,0.7,25.4,18.03,208,5,196.3,23.92
6,2024-05-20 07:37:00,71.19,130.44,80.44,31.71,0.44,0.7,25.4,18.03,208,5,196.67,23.99
6,2024-05-20 07:38:00,73.22,131.37,80.52,31.94,0.44,0.7,25.4,18.03,208,5,197.05,24.06
6,2024-05-20 07:39:00,76.69,132.29,80.59,32.16,0.44,0.7,25.4,18.03,208,5,197.42,24.12
6,2024-05-20 07:40:00,78.85,133.22,80.67,32.39,0.47,0.8,25.8,20.9,208,5,197.8,24.19
6,2024-05-20 07:41:00,82.28,134.15,80.75,32.61,0.47,0.8,25.8,20.9,208,5,198.18,24.26
6,2024-05-20 07:42:00,84.73,135.07,80.83,32.84,0.47,0.8,25.8,20.9,208,5,198.55,24.32
6,2024-05-20 07:43:00,88.18,136.0,80.91,33.06,0.47,0.8,25.8,20.9,208,5,198.92,24.39
6,2024-05-20 07:44:00,92.16,136.92,80.98,33.29,0.47,0.8,25.8,20.9,208,5,199.3,24.45
6,2024-05-20 07:45:00,94.57,137.85,81.06,33.52,0.47,0.8,25.8,20.9,208,5,199.68,24.52
6,2024-05-20 07:46:00,97.15,138.78,81.14,33.74,0.47,0.8,25.8,20.9,208,5,200.05,24.59
6,2024-05-20 07:47:00,100.88,139.7,81.22,33.97,0.47,0.8,25.8,20.9,208,5,200.42,24.65
6,2024-05-20 07:48:00,104.95,140.63,81.3,34.19,0.47,0.8,25.8,20.9,208,5,200.8,24.72
6,2024-05-20 07:49:00,109.17,141.55,81.37,34.42,0.47,0.8,25.8,20.9,208,5,201.18,24.78
6,2024-05-20 07:50:00,114.52,142.48,81.45,34.64,0.5,0.9,26.0,23.66,208,5,201.55,24.85
6,2024-05-20 07:51:00,122.84,143.4,81.53,34.87,0.5,0.9,26.0,23.66,208,5,201.93,24.92
6,2024-05-20 07:52:00,132.62,144.33,81.61,35.1,0.5,0.9,26.0,23.66,208,5,202.3,24.98
6,2024-05-20 07:53:00,143.05,145.26,81.69,35.32,0.5,0.9,26.0,23.66,208,5,202.68,25.05
6,2024-05-20 07:54:00,151.57,146.18,81.76,35.55,0.5,0.9,26.0,23.66,208,5,203.05,25.12
6,2024-05-20 07:55:00,159.3,147.1,81.84,35.77,0.5,0.9,26.0,23.66,208,5,203.43,25.18
6,2024-05-20 07:56:00,162.22,148.03,81.92,36.0,0.5,0.9,26.0,23.66,208,5,203.81,25.25
6,2024-05-20 07:57:00,163.92,148.95,82.0,36.22,0.5,0.9,26.0,23.66,208,5,204.18,25.32
6,2024-05-20 07:58:00,163.03,149.88,82.08,36.45,0.5,0.9,26.0,23.66,208,5,204.56,25.39
6,2024-05-20 07:59:00,165.12,150.8,82.15,36.68,0.5,0.9,26.0,23.66,208,5,204.93,25.45
6,2024-05-20 08:00:00,168.09,151.73,82.23,36.9,0.54,1.1,26.1,28.97,208,5,205.31,25.52
6,2024-05-20 08:01:00,171.43,152.59,82.31,37.13,0.54,1.1,26.1,28.97,208,5,205.6,25.58
6,2024-05-20 08:02:00,173.92,153.46,82.39,37.36,0.54,1.1,26.1,28.97,208,5,205.89,25.63
6,2024-05-20 08:03:00,175.24,154.32,82.47,37.58,0.54,1.1,26.1,28.97,208,5,206.18,25.68
6,2024-05-20 08:04:00,170.56,155.19,82.55,37.81,0.54,1.1,26.1,28.97,208,5,206.47,25.74
6,2024-05-20 08:05:00,170.8,156.05,82.62,38.03,0.54,1.1,26.1,28.97,208,5,206.76,25.8
6,2024-05-20 08:06:00,171.04,156.91,82.7,38.26,0.54,1.1,26.1,28.97,208,5,207.05,25.85
6,2024-05-20 08:07:00,171.19,157.78,82.78,38.49,0.54,1.1,26.1,28.97,208,5,207.34,25.9
6,2024-05-20 08:08:00,175.98,158.64,82.86,38.71,0.54,1.1,26.1,28.97,208,5,207.63,25.96
6,2024-05-20 08:09:00,176.33,159.51,82.94,38.94,0.54,1.1,26.1,28.97,208,5,207.92,26.02
6,2024-05-20 08:10:00,175.83,160.37,83.02,39.17,0.65,1.3,26.4,34.58,208,5,208.21,26.07
6,2024-05-20 08:11:00,181.84,161.23,83.1,39.39,0.65,1.3,26.4,34.58,208,5,208.5,26.13
6,2024-05-20 08:12:00,187.55,162.1,83.18,39.62,0.65,1.3,26.4,34.58,208,5,208.79,26.18
6,2024-05-20 08:13:00,191.44,162.96,83.25,39.85,0.65,1.3,26.4,34.58,208,5,209.08,26.24
6,2024-05-20 08:14:00,197.02,163.82,83.33,40.07,0.65,1.3,26.4,34.58,208,5,209.37,26.29
6,2024-05-20 08:15:00,202.85,164.68,83.41,40.3,0.65,1.3,26.4,34.58,208,5,209.66,26.35
6,2024-05-20 08:16:00,191.07,165.55,83.49,40.53,0.65,1.3,26.4,34.58,208,5,209.94,26.41
6,2024-05-20 08:17:00,191.85,166.41,83.57,40.75,0.65,1.3,26.4,34.58,208,5,210.23,26.46
6,2024-05-20 08:18:00,197.81,167.27,83.65,40.98,0.65,1.3,26.4,34.58,208,5,210.52,26.52
6,2024-05-20 08:19:00,207.59,168.14,83.73,41.21,0.65,1.3,26.4,34.58,208,5,210.81,26.57
6,2024-05-20 08:20:00,220.25,169.0,83.81,41.44,0.76,1.6,27.0,43.47,208,5,211.1,26.63
6,2024-05-20 08:21:00,251.19,169.86,83.89,41.66,0.76,1.6,27.0,43.47,208,5,211.39,26.68
6,2024-05-20 08:22:00,263.83,170.73,83.97,41.89,0.76,1.6,27.0,43.47,208,5,211.68,26.74
6,2024-05-20 08:23:00,262.32,171.59,84.05,42.12,0.76,1.6,27.0,43.47,208,5,211.97,26.8
6,2024-05-20 08:24:00,267.22,172.46,84.13,42.34,0.76,1.6,27.0,43.47,208,5,212.26,26.85
6,2024-05-20 08:25:00,269.59,173.32,84.21,42.57,0.76,1.6,27.0,43.47,208,5,212.55,26.9
6,2024-05-20 08:26:00,281.11,174.18,84.29,42.8,0.76,1.6,27.0,43.47,208,5,212.84,26.96
6,2024-05-20 08:27:00,325.25,175.05,84.37,43.02,0.76,1.6,27.0,43.47,208,5,213.13,27.02
6,2024-05-20 08:28:00,374.4,175.91,84.45,43.25,0.76,1.6,27.0,43.47,208,5,213.42,27.07
6,2024-05-20 08:29:00,243.02,176.78,84.53,43.48,0.76,1.6,27.0,43.47,208,5,213.71,27.12
6,2024-05-20 08:30:00,238.64,177.64,84.61,43.71,0.87,1.9,27.1,51.76,208,5,214.0,27.18
6,2024-05-20 08:31:00,245.75,178.42,84.69,43.93,0.87,1.9,27.1,51.76,208,5,214.22,27.22
6,2024-05-20 08:32:00,259.98,179.2,84.77,44.16,0.87,1.9,27.1,51.76,208,5,214.45,27.27
6,2024-05-20 08:33:00,274.3,179.98,84.86,44.39,0.87,1.9,27.1,51.76,208,5,214.67,27.32
6,2024-05-20 08:34:00,277.95,180.76,84.94,44.62,0.87,1.9,27.1,51.76,208,5,214.9,27.36
6,2024-05-20 08:35:00,314.69,181.54,85.02,44.84,0.87,1.9,27.1,51.76,208,5,215.12,27.4
6,2024-05-20 08:36:00,353.15,182.31,85.1,45.07,0.87,1.9,27.1,51.76,208,5,215.34,27.45
6,2024-05-20 08:37:00,395.38,183.09,85.18,45.3,0.87,1.9,27.1,51.76,208,5,215.57,27.49
6,2024-05-20 08:38:00,362.35,183.87,85.26,45.53,0.87,1.9,27.1,51.76,208,5,215.79,27.54
6,2024-05-20 08:39:00,331.58,184.65,85.35,45.75,0.87,1.9,27.1,51.76,208,5,216.02,27.58
6,2024-05-20 08:40:00,422.87,185.43,85.43,45.98,0.98,2.3,27.2,62.83,208,5,216.24,27.63
6,2024-05-20 08:41:00,341.59,186.21,85.51,46.21,0.98,2.3,27.2,62.83,208,5,216.46,27.68
6,2024-05-20 08:42:00,440.54,186.99,85.59,46.44,0.98,2.3,27.2,62.83,208,5,216.69,27.72
6,2024-05-20 08:43:00,355.11,187.77,85.68,46.66,0.98,2.3,27.2,62.83,208,5,216.91,27.77
6,2024-05-20 08:44:00,372.53,188.55,85.76,46.89,0.98,2.3,27.2,62.83,208,5,217.13,27.81
6,2024-05-20 08:45:00,481.85,189.33,85.84,47.12,0.98,2.3,27.2,62.83,208,5,217.36,27.86
6,2024-05-20 08:46:00,373.9,190.11,85.93,47.35,0.98,2.3,27.2,62.83,208,5,217.58,27.91
6,2024-05-20 08:47:00,388.55,190.89,86.01,47.58,0.98,2.3,27.2,62.83,208,5,217.8,27.95
6,2024-05-20 08:48:00,413.15,191.67,86.1,47.8,0.98,2.3,27.2,62.83,208,5,218.02,28.0
6,2024-05-20 08:49:00,535.0,192.45,86.18,48.03,0.98,2.3,27.2,62.83,208,5,218.25,28.04
6,2024-05-20 08:50:00,408.94,193.23,86.26,48.26,1.09,2.7,27.3,73.98,208,5,218.47,28.09
6,2024-05-20 08:51:00,436.89,194.01,86.35,48.49,1.09,2.7,27.3,73.98,208,5,218.69,28.14
6,2024-05-20 08:52:00,377.14,194.79,86.43,48.71,1.09,2.7,27.3,73.98,208,5,218.92,28.18
6,2024-05-20 08:53:00,371.82,195.57,86.52,48.94,1.09,2.7,27.3,73.98,208,5,219.14,28.22
6,2024-05-20 08:54:00,366.54,196.35,86.61,49.17,1.09,2.7,27.3,73.98,208,5,219.37,28.27
6,2024-05-20 08:55:00,428.39,197.12,86.69,49.4,1.09,2.7,27.3,73.98,208,5,219.59,28.32
6,2024-05-20 08:56:00,446.33,197.9,86.78,49.63,1.09,2.7,27.3,73.98,208,5,219.81,28.36
6,2024-05-20 08:57:00,537.76,198.68,86.86,49.85,1.09,2.7,27.3,73.98,208,5,220.04,28.4
6,2024-05-20 08:58:00,504.44,199.46,86.95,50.08,1.09,2.7,27.3,73.98,208,5,220.26,28.45
6,2024-05-20 08:59:00,460.09,200.24,87.04,50.31,1.09,2.7,27.3,73.98,208,5,220.49,28.49
6,2024-05-21 05:10:00,0.01,4.42,67.53,0.04,0.06,0.0,24.5,0.24,208,5,24.84,2.91
6,2024-05-21 05:11:00,0.01,4.86,67.63,0.22,0.06,0.0,24.5,0.24,208,5,27.32,3.2
6,2024-05-21 05:12:00,0.01,5.31,67.73,0.4,0.06,0.0,24.5,0.24,208,5,29.81,3.49
6,2024-05-21 05:13:00,0.01,5.75,67.83,0.58,0.06,0.0,24.5,0.24,208,5,32.29,3.78
6,2024-05-21 05:14:00,0.01,6.19,67.93,0.76,0.06,0.0,24.5,0.24,208,5,34.78,4.07
6,2024-05-21 05:15:00,0.02,6.64,68.03,0.95,0.06,0.0,24.5,0.24,208,5,37.26,4.36
6,2024-05-21 05:16:00,0.02,7.08,68.13,1.14,0.06,0.0,24.5,0.24,208,5,39.74,4.65
6,2024-05-21 05:17:00,0.03,7.52,68.23,1.33,0.06,0.0,24.5,0.24,208,5,42.23,4.94
6,2024-05-21 05:18:00,0.03,7.96,68.33,1.52,0.06,0.0,24.5,0.24,208,5,44.71,5.23
6,2024-05-21 05:19:00,0.05,8.41,68.43,1.71,0.06,0.0,24.5,0.24,208,5,47.2,5.52
6,2024-05-21 05:20:00,0.05,8.85,68.53,1.91,0.06,0.0,24.5,0.24,208,5,49.68,5.81
6,2024-05-21 05:21:00,0.07,9.29,68.63,2.11,0.06,0.0,24.5,0.24,208,5,52.16,6.1
6,2024-05-21 05:22:00,0.06,9.73,68.73,2.31,0.06,0.0,24.5,0.24,208,5,54.65,6.39
6,2024-05-21 05:23:00,0.09,10.18,68.83,2.51,0.06,0.0,24.5,0.24,208,5,57.13,6.68
6,2024-05-21 05:24:00,0.11,10.62,68.93,2.71,0.06,0.0,24.5,0.24,208,5,59.62,6.97
6,2024-05-21 05:25:00,0.12,11.06,69.03,2.91,0.06,0.0,24.5,0.24,208,5,62.1,7.26
6,2024-05-21 05:26:00,0.16,11.5,69.12,3.11,0.06,0.0,24.5,0.24,208,5,64.58,7.56
6,2024-05-21 05:27:00,0.19,11.94,69.22,3.32,0.06,0.0,24.5,0.24,208,5,67.07,7.85
6,2024-05-21 05:28:00,0.25,12.39,69.32,3.52,0.06,0.0,24.5,0.24,208,5,69.55,8.14
6,2024-05-21 05:29:00,0.29,12.83,69.41,3.73,0.06,0.0,24.5,0.24,208,5,72.04,8.43
6,2024-05-21 05:30:00,0.32,13.27,69.51,3.93,0.06,0.0,24.6,0.25,208,5,74.52,8.72
6,2024-05-21 05:31:00,0.41,14.1,69.61,4.14,0.06,0.0,24.6,0.25,208,5,76.27,8.9
6,2024-05-21 05:32:00,0.52,14.93,69.7,4.35,0.06,0.0,24.6,0.25,208,5,78.03,9.08
6,2024-05-21 05:33:00,0.57,15.75,69.8,4.55,0.06,0.0,24.6,0.25,208,5,79.78,9.27
6,2024-05-21 05:34:00,0.61,16.58,69.89,4.76,0.06,0.0,24.6,0.25,208,5,81.53,9.45
6,2024-05-21 05:35:00,0.77,17.41,69.99,4.97,0.06,0.0,24.6,0.25,208,5,83.28,9.63
6,2024-05-21 05:36:00,0.94,18.24,70.08,5.18,0.06,0.0,24.6,0.25,208,5,85.04,9.81
6,2024-05-21 05:37:00,1.12,19.07,70.18,5.39,0.06,0.0,24.6,0.25,208,5,86.79,9.99
6,2024-05-21 05:38:00,1.31,19.89,70.27,5.6,0.06,0.0,24.6,0.25,208,5,88.54,10.18
6,2024-05-21 05:39:00,1.45,20.72,70.37,5.81,0.06,0.0,24.6,0.25,208,5,90.3,10.36
6,2024-05-21 05:40:00,1.68,21.55,70.46,6.02,0.06,0.0,24.6,0.25,208,5,92.05,10.54
6,2024-05-21 05:41:00,1.95,22.38,70.55,6.23,0.06,0.0,24.6,0.25,208,5,93.8,10.72
6,2024-05-21 05:42:00,2.22,23.21,70.65,6.45,0.06,0.0,24.6,0.25,208,5,95.56,10.9
6,2024-05-21 05:43:00,2.58,24.03,70.74,6.66,0.06,0.0,24.6,0.25,208,5,97.31,11.08
6,2024-05-21 05:44:00,2.64,24.86,70.83,6.87,0.06,0.0,24.6,0.25,208,5,99.06,11.26
